64  0.622  1.0  0.995  0.985759825327511  0.99  0.998  0.04308819990610571
69  0.709  1.0  0.965  0.9454521739130431  0.92925  0.99275  0.06153058532190889
74  0.948  1.0  0.995  0.9934521739130439  0.992  0.998  0.006410919323969845
79  0.962  1.0  0.995  0.9939043478260874  0.992  0.998  0.00601082199839659
84  0.943  1.0  0.995  0.9933013100436687  0.992  0.997  0.0072129824752120274
89  0.69  0.999  0.99  0.9830608695652184  0.984  0.995  0.03370389913103766
94  0.607  0.997  0.978  0.9517086956521742  0.9482499999999999  0.987  0.06298390003418387
99  0.742  1.0  0.985  0.9809868995633194  0.976  0.992  0.02178767736926352
104  0.662  0.999  0.986  0.979709956709958  0.975  0.992  0.0323376107604612
109  0.0  0.996  0.971  0.9326855895196504  0.953  0.984  0.13930127198805795
114  0.441  0.997  0.978  0.9629344978165948  0.961  0.987  0.05751954357320721
119  0.146  0.997  0.923  0.8555720524017467  0.79  0.976  0.15761661048301495
124  0.531  0.998  0.9755  0.9630652173913045  0.96  0.987  0.052278768728187826
129  0.546  0.997  0.96  0.9181826086956526  0.891  0.981  0.09970884419441442
134  0.095  0.987  0.901  0.8395391304347828  0.8142499999999999  0.94475  0.16560420531084094
139  0.548  0.998  0.979  0.9696695652173917  0.9652499999999999  0.988  0.043088326218741695
144  0.04  0.997  0.957  0.8955782608695652  0.8975  0.974  0.14507158789496558
149  0.185  0.999  0.972  0.9346943231441054  0.947  0.985  0.12246590475734588
154  0.549  0.996  0.972  0.9614585152838424  0.958  0.983  0.046651961204846465
159  0.422  0.998  0.977  0.9607641921397377  0.958  0.988  0.058300129445336524
164  0.629  0.996  0.979  0.9683939393939397  0.9635  0.989  0.03786471426863905
169  0.498  0.998  0.974  0.9481385281385292  0.954  0.9855  0.07270707305546345
174  0.543  0.995  0.971  0.952842794759825  0.953  0.985  0.05451206110727346
179  0.498  0.998  0.978  0.9642739130434783  0.964  0.988  0.05601202291271979
184  0.199  0.998  0.974  0.951222707423581  0.957  0.986  0.09439755293256684
189  0.639  0.992  0.9655  0.9495826086956524  0.948  0.977  0.05428771702035058
194  0.763  0.994  0.975  0.9654173913043478  0.958  0.986  0.032371614675097186
199  0.421  0.996  0.975  0.9585347826086961  0.952  0.986  0.05558046347957989
204  0.044  0.985  0.769  0.7038078602620095  0.521  0.924  0.24823358088819159
209  0.0  0.991  0.901  0.7993000000000001  0.7537499999999999  0.955  0.23589773300051572
214  0.463  0.918  0.88  0.8734521739130434  0.865  0.889  0.03666267939596742
219  0.449  0.685  0.567  0.5681790393013104  0.532  0.607  0.04532520334720743
224  0.0  0.001  0.001  0.0008864628820960705  0.001  0.001  0.00031724823208648334
229  0.0  0.001  0.001  0.0008826086956521745  0.001  0.001  0.0003218859829370365
234  0.0  0.002  0.001  0.0008646288209606994  0.001  0.001  0.0003546539826069337
239  0.0  0.002  0.001  0.0009173913043478268  0.001  0.001  0.0003191730809083992
244  0.0  0.002  0.001  0.0008777292576419221  0.001  0.001  0.00034066733388370455
249  0.0  0.001  0.001  0.0008689956331877736  0.001  0.001  0.0003374051313900761
254  0.0  0.001  0.001  0.0008689956331877736  0.001  0.001  0.0003374051313900761
259  0.0  0.001  0.001  0.0008427947598253281  0.001  0.001  0.00036399416566244033
