num_ops, minimum, maximum, median, average, first_q, third_q, std_dev
14  0.858  0.981  0.963  0.9592782608695645  0.955  0.969  0.017484675439832863
19  0.813  0.992  0.983  0.9738260869565213  0.971  0.9875  0.02501174015452855
24  0.585  0.984  0.937  0.8756548672566365  0.773  0.967  0.10978504902574007
29  0.631  0.988  0.955  0.9327565217391306  0.9065000000000001  0.982  0.06691000981907459
34  0.898  0.983  0.97  0.9660350877192982  0.9642499999999999  0.9737499999999999  0.013796725917584095
39  0.62  0.99  0.909  0.8703628318584068  0.767  0.972  0.10656835954305288
44  0.609  0.997  0.9775  0.9350877192982451  0.919  0.98775  0.08657575137633716
49  0.721  0.993  0.981  0.9527565217391303  0.959  0.986  0.06453237695032024
54  0.526  0.993  0.7975000000000001  0.803  0.6985  0.92225  0.12209342149120309
59  0.509  0.993  0.749  0.7853303571428568  0.654  0.9702500000000001  0.1592872174716868
64  0.828  0.982  0.971  0.9676052631578941  0.966  0.975  0.016381749805351502
69  0.895  0.995  0.985  0.9778695652173912  0.977  0.988  0.018185766885184373
74  0.804  0.994  0.986  0.9786260869565214  0.9815  0.989  0.023896683731926962
79  0.431  0.989  0.86  0.8092920353982301  0.657  0.963  0.16023399269331468
84  0.833  0.982  0.956  0.9521652173913042  0.95  0.9655  0.024693224007999892
89  0.555  0.989  0.971  0.9390260869565219  0.931  0.9804999999999999  0.07971072273835371
94  0.069  0.965  0.334  0.3954324324324323  0.214  0.504  0.2547845449660217
99  0.603  0.993  0.97  0.9528869565217392  0.9484999999999999  0.9824999999999999  0.05407285989934101
104  0.28  0.986  0.965  0.9477130434782606  0.9444999999999999  0.975  0.07167350674411088
109  0.392  0.987  0.961  0.9463565217391299  0.945  0.973  0.06571852909311474
114  0.195  0.966  0.926  0.8772782608695655  0.873  0.9475  0.13377440762756476
119  0.002  0.918  0.742  0.6637699115044247  0.505  0.866  0.23524530630584367
124  0.399  0.982  0.944  0.8920086956521737  0.865  0.9595  0.1124808386118294
129  0.057  0.991  0.963  0.9374869565217389  0.9475  0.973  0.11834212489861692
134  0.204  0.945  0.907  0.8463130434782613  0.8454999999999999  0.9225000000000001  0.15650538900111208
139  0.323  0.82  0.643  0.6342608695652172  0.5734999999999999  0.696  0.09100416492681235
144  0.114  0.768  0.265  0.299018018018018  0.22  0.3325  0.12349424482209628
149  0.094  0.864  0.6495  0.6000526315789474  0.548  0.7262500000000001  0.18094808027783188
154  0.003  0.05  0.018  0.018495652173913028  0.014  0.021  0.006777679368201734
159  0.0  0.002  0.001  0.0009385964912280709  0.001  0.001  0.00027418420365066286
164  0.0  0.002  0.001  0.0009469026548672573  0.001  0.001  0.00026072424535674755
169  0.0  0.002  0.001  0.0010000000000000007  0.001  0.001  0.0002284160962880643
174  0.0  0.002  0.001  0.0008727272727272734  0.001  0.001  0.0003595221806051853
179  0.0  0.002  0.001  0.0010000000000000007  0.001  0.001  0.0002284160962880643
184  0.0  0.002  0.001  0.0009734513274336291  0.001  0.001  0.00020866948889471852
189  0.0  0.002  0.001  0.0009380530973451335  0.001  0.001  0.0003057903104986017
194  0.0  0.002  0.001  0.0009646017699115051  0.001  0.001  0.00026371087479205917
