num_ops, minimum, maximum, median, average, first_q, third_q, std_dev
14  0.638  0.933  0.842  0.8361929824561402  0.8065  0.875  0.05192502644974493
19  0.505  0.945  0.779  0.7836991150442477  0.72  0.858  0.08718801624195842
24  0.606  0.928  0.826  0.8137280701754382  0.7765000000000001  0.8665  0.06837849835018794
29  0.567  0.926  0.826  0.8102105263157893  0.7685000000000001  0.8654999999999999  0.07370215946801904
34  0.499  0.903  0.7384999999999999  0.7399017857142853  0.6699999999999999  0.821  0.10069632209035993
39  0.453  0.963  0.798  0.7788070175438596  0.6932499999999999  0.8675  0.11509400255633778
44  0.473  0.903  0.793  0.7745263157894735  0.735  0.8225  0.07537999764076231
49  0.627  0.984  0.8694999999999999  0.8634122807017544  0.8184999999999999  0.9175  0.0817488463788455
54  0.516  0.831  0.673  0.6751891891891895  0.6285000000000001  0.7235  0.07037166627740103
59  0.579  0.922  0.7565  0.7700982142857146  0.70675  0.8525  0.08900230332306702
64  0.537  0.922  0.8055000000000001  0.7983947368421053  0.77025  0.8445  0.06781251481313479
69  0.564  0.937  0.821  0.7979473684210522  0.7515000000000001  0.85075  0.07522059279741213
74  0.455  0.903  0.7875000000000001  0.7809298245614031  0.74225  0.844  0.07809190708774373
79  0.48  0.899  0.764  0.7622456140350877  0.73075  0.809  0.0769940259021631
84  0.542  0.879  0.772  0.7626578947368425  0.729  0.8075000000000001  0.06565310603779513
89  0.23  0.847  0.603  0.6000350877192983  0.51425  0.697  0.12885963598581138
94  0.15  0.809  0.568  0.5464561403508771  0.462  0.65075  0.14079854591746155
99  0.026  0.724  0.44  0.44412280701754414  0.33125000000000004  0.5507500000000001  0.14596846212788675
104  0.0  0.704  0.312  0.31924107142857144  0.16275  0.47775  0.17726812044872442
109  0.008  0.768  0.438  0.4266283185840709  0.272  0.584  0.18648581500494293
114  0.026  0.768  0.395  0.3889823008849559  0.238  0.533  0.18425511279038148
119  0.001  0.9  0.319  0.36863392857142857  0.1505  0.62025  0.26264166230326724
124  0.152  0.725  0.5195000000000001  0.5123421052631579  0.45725  0.59975  0.11417698088489169
129  0.0  0.809  0.07  0.17607207207207207  0.001  0.3215  0.2169655061101936
134  0.04  0.965  0.5225  0.5501052631578947  0.3935  0.709  0.21984318048869947
139  0.031  0.701  0.4755  0.46413157894736845  0.4075  0.5537500000000001  0.12057497581274386
144  0.025  0.905  0.4825  0.49150877192982434  0.40275  0.6074999999999999  0.17945268865891337
149  0.0  0.742  0.3465  0.3618947368421052  0.28975  0.4305  0.11914265137140412
154  0.001  0.014  0.004  0.004254385964912284  0.003  0.005750000000000001  0.002308684608811024
159  0.0  0.002  0.001  0.0009115044247787618  0.001  0.001  0.00031362911764016546
164  0.0  0.002  0.001  0.0010000000000000007  0.001  0.001  0.00013245323570650438
169  0.0  0.002  0.001  0.0010087719298245623  0.001  0.001  0.00024764200374549313
174  0.0  0.002  0.001  0.0009473684210526323  0.001  0.001  0.00029146048641817804
179  0.0  0.001  0.001  0.0008558558558558564  0.001  0.001  0.00035123583224536803
184  0.0  0.002  0.001  0.0010000000000000007  0.001  0.001  0.0003244428422615251
189  0.0  0.002  0.001  0.000982300884955753  0.001  0.001  0.0002297478758539322
194  0.0  0.002  0.001  0.0009912280701754393  0.001  0.001  0.0002808387823435459
