65  0.8779296875  1.0  1.0  0.9990477087902047  0.99951171875  1.0  0.008183047507233665
68  0.841796875  1.0  1.0  0.9986779285453217  0.99951171875  1.0  0.01196397623474571
71  0.95751953125  1.0  1.0  0.9996473524305556  0.99951171875  1.0  0.0023444832457721145
74  0.87060546875  1.0  1.0  0.9990577028508771  0.99951171875  1.0  0.009367614416849458
77  0.67041015625  1.0  1.0  0.9980497557153393  0.99951171875  1.0  0.023196986339588485
80  0.30029296875  1.0  0.99951171875  0.9926472267909356  0.9990234375  1.0  0.044598799182612364
83  0.697265625  1.0  0.99951171875  0.9969717996162281  0.9986572265625  1.0  0.019437241615492967
86  0.41162109375  1.0  0.99951171875  0.9838852910270468  0.99560546875  1.0  0.05804467471974848
89  0.9921875  1.0  0.99951171875  0.999500363372093  0.9990234375  1.0  0.0008113534722802431
92  0.26611328125  1.0  0.99951171875  0.8718283072157434  0.998046875  1.0  0.25809092500201264
95  0.0419921875  1.0  0.9990234375  0.8108913766399417  0.996337890625  1.0  0.3601716969015082
98  0.00146484375  1.0  0.9990234375  0.8275649126838235  0.9974365234375  1.0  0.3590047061742517
101  0.9677734375  1.0  0.99951171875  0.9990851907169118  0.9989013671875  1.0  0.0023696310819899527
104  0.87548828125  1.0  0.99951171875  0.9983681126644737  0.9990234375  1.0  0.009220170387353645
107  0.92138671875  1.0  0.99951171875  0.9989649008589181  0.99853515625  1.0  0.004308670361874353
110  0.0  1.0  0.9990234375  0.8300766972770468  0.99755859375  1.0  0.3561551348621515
113  0.0  1.0  0.9990234375  0.816960206505848  0.9683837890625  1.0  0.36035477177946423
116  0.0  1.0  0.9990234375  0.8071886957908163  0.994873046875  1.0  0.3744100139607494
119  0.98291015625  1.0  0.99951171875  0.9991895390395894  0.99853515625  1.0  0.0013222382781591254
122  0.00048828125  0.9990234375  0.9814453125  0.9334863567631965  0.9169921875  0.99267578125  0.13470682216754007
125  0.63427734375  1.0  0.99951171875  0.9946116219579646  0.998046875  1.0  0.034262629402487005
128  0.00048828125  0.9970703125  0.9658203125  0.7897321020650585  0.817626953125  0.9915771484375  0.3407318904511305
131  0.00048828125  0.8740234375  0.075927734375  0.11084271599264706  0.02099609375  0.1644287109375  0.129804747151734
134  0.0  1.0  0.998046875  0.8303452435661764  0.9775390625  0.99951171875  0.3505026928323941
137  0.25048828125  1.0  0.9990234375  0.9900413670722714  0.99853515625  1.0  0.05856233597500779
140  0.0  1.0  0.99853515625  0.8013583096590909  0.83544921875  1.0  0.36105029223749935
143  0.00048828125  0.9970703125  0.849853515625  0.7776107341922515  0.7015380859375  0.9620361328125  0.2323511180849669
146  0.1201171875  1.0  0.99658203125  0.9694171284520349  0.99267578125  0.99951171875  0.12559673967982335
149  0.0  0.75732421875  0.62939453125  0.5590376420454546  0.58837890625  0.6689453125  0.20497617526398873
152  0.01953125  0.5556640625  0.46923828125  0.45621024612831856  0.44921875  0.487060546875  0.06256787147087932
155  0.0  0.00048828125  0.00048828125  0.0004868451286764706  0.00048828125  0.00048828125  2.644179779343113e-05
158  0.0  0.0009765625  0.00048828125  0.00048828125  0.00048828125  0.00048828125  3.7339800434661745e-05
161  0.0  0.0009765625  0.00048828125  0.00048828125  0.00048828125  0.00048828125  3.7339800434661745e-05
164  0.0  0.00048828125  0.00048828125  0.00048687003251445085  0.00048828125  0.00048828125  2.6212201416025103e-05
167  0.0  0.0009765625  0.00048828125  0.00048828125  0.00048828125  0.00048828125  3.739451079431072e-05
170  0.0  0.0009765625  0.00048828125  0.0004897131598240469  0.00048828125  0.00048828125  4.577634531692683e-05
173  0.0  0.0009765625  0.00048828125  0.00048828125  0.00048828125  0.00048828125  3.7339800434661745e-05
176  0.0  0.0009765625  0.00048828125  0.00048828125  0.00048828125  0.00048828125  3.7339800434661745e-05
179  0.0  0.07177734375  0.00048828125  0.0006973400843108505  0.00048828125  0.00048828125  0.00385521716742845
182  0.0  0.00048828125  0.00048828125  0.0004868493401759531  0.00048828125  0.00048828125  2.640311256327004e-05
185  0.0  0.0009765625  0.00048828125  0.00048828125  0.00048828125  0.00048828125  3.744946234606301e-05
188  0.0  0.0009765625  0.00048828125  0.0004897131598240469  0.00048828125  0.00048828125  4.577634531692683e-05
191  0.0  0.00048828125  0.00048828125  0.0004868493401759531  0.00048828125  0.00048828125  2.640311256327004e-05
194  0.0  0.0009765625  0.00048828125  0.0004897131598240469  0.00048828125  0.00048828125  4.577634531692683e-05
